player_name,team_name,minute,shot_statsbomb_xg,shot_outcome_name,shot_technique_name,shot_body_part_name,x,y,is_goal
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,54,0.13278238,Wayward,Overhead Kick,Right Foot,112.1,39.1,0
Sergio Enrich Ametller,Eibar,57,0.12959452,Off T,Normal,Head,114.0,45.9,0
Aleksandar Pantić,Eibar,58,0.09329973,Off T,Normal,Head,113.4,36.8,0
Takashi Inui,Eibar,61,0.013282783,Saved,Volley,Right Foot,93.6,51.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,70,0.30084023,Off T,Normal,Right Foot,110.5,49.8,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,72,0.05962252,Off T,Normal,Head,110.9,42.5,0
Takashi Inui,Eibar,76,0.013361201,Off T,Volley,Right Foot,94.3,53.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,81,0.7835,Goal,Normal,Right Foot,108.0,40.1,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,89,0.09687916,Blocked,Normal,Right Foot,101.5,34.5,0
Karim Benzema,Real Madrid,91,0.026829125,Off T,Normal,Right Foot,106.4,26.4,0
Francisco Román Alarcón Suárez,Real Madrid,3,0.42645687,Goal,Normal,Left Foot,108.6,45.9,1
Luka Modrić,Real Madrid,12,0.0675776,Saved,Half Volley,Left Foot,98.5,40.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,13,0.15093291,Goal,Diving Header,Head,108.8,43.3,1
Jonathan Viera Ramos,Las Palmas,18,0.019613205,Saved,Normal,Right Foot,113.4,24.3,0
Willian José da Silva,Las Palmas,18,0.55160767,Saved,Normal,Left Foot,115.6,36.4,0
Nabil El Zhar,Las Palmas,19,0.025648475,Saved,Normal,Head,106.2,48.2,0
Jesé Rodríguez Ruiz,Real Madrid,26,0.24017826,Saved,Normal,Right Foot,110.6,28.2,0
Marcelo Vieira da Silva Júnior,Real Madrid,26,0.032796256,Wayward,Half Volley,Right Foot,103.7,22.9,0
Francisco Román Alarcón Suárez,Real Madrid,33,0.2644322,Saved,Normal,Right Foot,109.0,38.8,0
Toni Kroos,Real Madrid,35,0.013883513,Off T,Normal,Right Foot,90.3,26.9,0
Hernán Daniel Santana Trujillo,Las Palmas,37,0.12364297,Goal,Normal,Head,112.8,43.4,1
Jesé Rodríguez Ruiz,Real Madrid,42,0.17682679,Goal,Normal,Right Foot,106.3,31.8,1
Jonathan Viera Ramos,Las Palmas,45,0.06894067,Off T,Half Volley,Right Foot,101.8,36.8,0
José Ignacio Fernández Iglesias,Real Madrid,47,0.027095128,Saved,Normal,Left Foot,93.9,35.2,0
Willian José da Silva,Las Palmas,49,0.07109966,Off T,Normal,Left Foot,102.8,27.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,50,0.029791342,Off T,Half Volley,Left Foot,114.6,26.1,0
Raphaël Varane,Real Madrid,52,0.06547593,Off T,Normal,Head,113.0,35.9,0
Willian José da Silva,Las Palmas,55,0.020335512,Saved,Normal,Right Foot,88.6,44.3,0
Lucas Vázquez Iglesias,Real Madrid,56,0.037108075,Saved,Normal,Right Foot,94.4,50.5,0
Francisco Román Alarcón Suárez,Real Madrid,82,0.06820712,Off T,Normal,Right Foot,97.5,46.3,0
Sergio Ezequiel Araújo,Las Palmas,86,0.042164084,Wayward,Normal,Right Foot,115.2,52.1,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,91,0.5610569,Saved,Normal,Right Foot,109.4,37.8,0
Lucas Vázquez Iglesias,Real Madrid,91,0.29243055,Saved,Half Volley,Right Foot,106.2,32.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,91,0.051417347,Off T,Normal,Head,113.4,48.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,93,0.0069968705,Saved,Normal,Right Foot,90.0,19.4,0
Gareth Frank Bale,Real Madrid,1,0.24705191,Goal,Normal,Head,109.5,38.6,1
Karim Benzema,Real Madrid,2,0.10196259,Saved,Normal,Right Foot,103.4,53.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,4,0.020832168,Saved,Normal,Right Foot,85.5,38.3,0
Xavier Torres Buigues,Real Betis,7,0.15803684,Wayward,Half Volley,Left Foot,106.0,45.3,0
Rubén Castro Martín,Real Betis,9,0.0076257116,Off T,Normal,Right Foot,98.6,15.7,0
Toni Kroos,Real Madrid,10,0.04886122,Off T,Half Volley,Right Foot,97.7,37.7,0
Danilo Luiz da Silva,Real Madrid,17,0.023116367,Off T,Normal,Left Foot,95.5,55.1,0
Danilo Luiz da Silva,Real Madrid,21,0.027581746,Blocked,Normal,Right Foot,109.7,53.9,0
Sergio Ramos García,Real Madrid,22,0.10003004,Off T,Normal,Head,112.4,37.8,0
Rubén Castro Martín,Real Betis,23,0.060302276,Blocked,Normal,Left Foot,104.7,31.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,34,0.21314561,Saved,Normal,Right Foot,111.9,28.1,0
James David Rodríguez Rubio,Real Madrid,38,0.009074817,Goal,Normal,Left Foot,107.6,62.4,1
Karim Benzema,Real Madrid,46,0.37434304,Goal,Normal,Head,114.8,39.9,1
Toni Kroos,Real Madrid,49,0.049421012,Wayward,Normal,Left Foot,101.5,28.6,0
James David Rodríguez Rubio,Real Madrid,49,0.21882027,Goal,Overhead Kick,Left Foot,112.8,40.8,1
Luka Modrić,Real Madrid,50,0.03599297,Blocked,Normal,Right Foot,94.3,35.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,55,0.007904524,Blocked,Normal,Right Foot,95.5,62.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,58,0.284824,Saved,Normal,Left Foot,111.1,31.0,0
Rubén Castro Martín,Real Betis,58,0.041357532,Blocked,Normal,Right Foot,98.7,31.4,0
Xavier Torres Buigues,Real Betis,58,0.018957589,Off T,Normal,Right Foot,88.2,41.9,0
Rubén Castro Martín,Real Betis,60,0.7835,Saved,Normal,Right Foot,108.2,40.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,62,0.019781344,Blocked,Normal,Right Foot,112.6,23.7,0
Álvaro Cejudo Carmona,Real Betis,70,0.024310559,Blocked,Normal,Right Foot,92.4,37.5,0
James David Rodríguez Rubio,Real Madrid,77,0.032757267,Blocked,Volley,Left Foot,97.9,47.5,0
Sergio Ramos García,Real Madrid,77,0.06281939,Post,Overhead Kick,Right Foot,111.1,31.1,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,79,0.088864006,Saved,Normal,Right Foot,100.0,32.9,0
Sergio Ramos García,Real Madrid,84,0.10292803,Wayward,Normal,Head,112.3,41.1,0
Gareth Frank Bale,Real Madrid,88,0.025030455,Goal,Normal,Left Foot,86.5,37.1,1
Jozabed Sánchez Ruiz,Rayo Vallecano,2,0.09529872,Blocked,Normal,Right Foot,107.3,48.2,0
Danilo Luiz da Silva,Real Madrid,2,0.11100066,Goal,Normal,Right Foot,112.2,52.5,1
Antonio Amaya Carazo,Rayo Vallecano,9,0.12718162,Goal,Normal,Head,112.7,43.8,1
Jozabed Sánchez Ruiz,Rayo Vallecano,11,0.20529905,Goal,Normal,Head,115.0,42.5,1
Jozabed Sánchez Ruiz,Rayo Vallecano,12,0.042966187,Saved,Half Volley,Left Foot,108.8,25.5,0
Gareth Frank Bale,Real Madrid,16,0.042085007,Wayward,Overhead Kick,Left Foot,106.4,47.3,0
Luka Modrić,Real Madrid,16,0.027481016,Off T,Half Volley,Right Foot,96.7,34.6,0
Gareth Frank Bale,Real Madrid,19,0.009259379,Saved,Normal,Left Foot,92.8,56.3,0
Sergio Ramos García,Real Madrid,23,0.041340325,Off T,Normal,Head,109.9,38.8,0
Gareth Frank Bale,Real Madrid,24,0.27584025,Goal,Normal,Head,114.8,39.2,1
Roberto Trashorras Gayoso,Rayo Vallecano,25,0.027267475,Wayward,Normal,Left Foot,96.1,51.8,0
Jozabed Sánchez Ruiz,Rayo Vallecano,25,0.028549772,Off T,Half Volley,Right Foot,94.5,36.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,29,0.7835,Goal,Normal,Right Foot,108.0,40.0,1
Karim Benzema,Real Madrid,30,0.118046485,Blocked,Normal,Left Foot,102.9,46.9,0
Karim Benzema,Real Madrid,35,0.11460581,Saved,Half Volley,Right Foot,105.4,39.7,0
Luka Modrić,Real Madrid,36,0.10353739,Off T,Normal,Left Foot,100.0,42.8,0
Gareth Frank Bale,Real Madrid,40,0.45926642,Goal,Normal,Left Foot,103.7,36.8,1
Gareth Frank Bale,Real Madrid,42,0.102929704,Off T,Volley,Left Foot,105.6,43.9,0
Gareth Frank Bale,Real Madrid,46,0.35070336,Off T,Half Volley,Left Foot,115.6,46.4,0
Karim Benzema,Real Madrid,47,0.28687307,Goal,Normal,Right Foot,111.4,29.7,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,49,0.327133,Saved,Normal,Right Foot,109.7,50.3,0
Alhassane Bangoura,Rayo Vallecano,51,0.008817796,Saved,Normal,Right Foot,93.3,60.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,52,0.12870827,Goal,Normal,Head,111.6,43.5,1
José Ignacio Martínez García,Rayo Vallecano,58,0.049928885,Blocked,Normal,Left Foot,108.5,25.7,0
Gareth Frank Bale,Real Madrid,60,0.48083407,Goal,Normal,Left Foot,112.2,40.9,1
José Ignacio Martínez García,Rayo Vallecano,61,0.057246473,Wayward,Half Volley,Left Foot,106.6,27.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,65,0.08636909,Off T,Normal,Head,116.9,48.7,0
Sergio Ramos García,Real Madrid,67,0.037458565,Saved,Normal,Head,110.2,45.1,0
Gareth Frank Bale,Real Madrid,69,0.3828864,Goal,Normal,Right Foot,115.5,48.5,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,75,0.022173474,Off T,Half Volley,Right Foot,87.4,48.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,76,0.1364384,Off T,Normal,Left Foot,106.4,28.8,0
Toni Kroos,Real Madrid,77,0.027888024,Blocked,Normal,Right Foot,98.4,52.7,0
Lucas Vázquez Iglesias,Real Madrid,78,0.009311486,Saved,Normal,Right Foot,113.2,58.7,0
Karim Benzema,Real Madrid,78,0.33767432,Goal,Normal,Right Foot,106.9,42.5,1
Karim Benzema,Real Madrid,83,0.15166743,Blocked,Normal,Right Foot,105.7,34.1,0
Sergio Ramos García,Real Madrid,84,0.020987287,Blocked,Normal,Right Foot,96.5,54.7,0
Mateo Kovačić,Real Madrid,84,0.050873213,Off T,Volley,Right Foot,103.4,42.2,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,85,0.040096294,Blocked,Normal,Right Foot,111.1,54.2,0
Karim Benzema,Real Madrid,89,0.076236434,Goal,Half Volley,Left Foot,104.7,34.8,1
Jonathan dos Santos Ramírez,Villarreal,3,0.042138074,Post,Normal,Right Foot,99.5,49.9,0
Gareth Frank Bale,Real Madrid,7,0.058466703,Off T,Normal,Head,107.3,35.6,0
Roberto Soldado Rillo,Villarreal,7,0.39301375,Goal,Normal,Left Foot,106.4,41.2,1
Sergio Ramos García,Real Madrid,15,0.022485072,Off T,Normal,Head,107.4,40.5,0
James David Rodríguez Rubio,Real Madrid,19,0.033390425,Blocked,Half Volley,Left Foot,95.7,44.1,0
Karim Benzema,Real Madrid,23,0.075534314,Off T,Half Volley,Right Foot,106.3,43.4,0
Cédric Bakambu,Villarreal,26,0.19607642,Off T,Normal,Right Foot,101.8,49.5,0
Luka Modrić,Real Madrid,30,0.029138323,Blocked,Normal,Right Foot,97.9,51.3,0
Cédric Bakambu,Villarreal,35,0.18339904,Off T,Normal,Right Foot,104.1,39.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,45,0.057587303,Off T,Normal,Left Foot,108.8,26.2,0
Karim Benzema,Real Madrid,47,0.07294357,Off T,Half Volley,Right Foot,106.0,50.5,0
Karim Benzema,Real Madrid,48,0.3701147,Off T,Half Volley,Right Foot,113.0,37.3,0
Roberto Soldado Rillo,Villarreal,49,0.021301415,Saved,Normal,Right Foot,94.4,53.6,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,52,0.045091067,Blocked,Half Volley,Right Foot,98.4,32.1,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,52,0.078661144,Blocked,Normal,Left Foot,104.8,42.9,0
Sergio Ramos García,Real Madrid,53,0.021751242,Blocked,Normal,Right Foot,107.1,22.4,0
Gareth Frank Bale,Real Madrid,55,0.13196246,Saved,Normal,Right Foot,104.5,52.1,0
James David Rodríguez Rubio,Real Madrid,57,0.09492826,Wayward,Volley,Right Foot,114.5,31.8,0
Gareth Frank Bale,Real Madrid,57,0.026979387,Off T,Normal,Left Foot,92.9,31.7,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,58,0.01824617,Post,Normal,Left Foot,114.8,25.3,0
Roberto Soldado Rillo,Villarreal,63,0.037584957,Saved,Normal,Right Foot,92.2,42.0,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,67,0.11699264,Off T,Half Volley,Right Foot,107.2,41.8,0
Karim Benzema,Real Madrid,72,0.10297549,Off T,Normal,Head,111.8,38.7,0
James David Rodríguez Rubio,Real Madrid,79,0.04238151,Off T,Normal,Right Foot,101.1,47.2,0
Cédric Bakambu,Villarreal,86,0.06415439,Off T,Normal,Left Foot,101.3,46.8,0
Kléper Laveran Lima Ferreira,Real Madrid,89,0.030479096,Wayward,Normal,Head,108.3,45.7,0
Sergio Ramos García,Real Madrid,93,0.057685226,Off T,Volley,Left Foot,107.1,38.9,0
Karim Benzema,Real Madrid,3,0.43958077,Goal,Volley,Right Foot,113.4,37.5,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,7,0.008543338,Saved,Normal,Right Foot,103.4,15.3,0
Karim Benzema,Real Madrid,10,0.13893051,Saved,Normal,Head,114.4,35.9,0
Karim Benzema,Real Madrid,15,0.123816095,Goal,Normal,Left Foot,110.1,36.8,1
Gareth Frank Bale,Real Madrid,22,0.029818727,Off T,Normal,Left Foot,90.6,41.8,0
Damián Nicolás Suárez Suárez,Getafe,25,0.017604867,Off T,Normal,Right Foot,92.8,54.7,0
James David Rodríguez Rubio,Real Madrid,26,0.025262032,Off T,Normal,Left Foot,91.4,29.7,0
Pablo Sarabia García,Getafe,27,0.057509974,Saved,Normal,Left Foot,102.5,44.9,0
Gareth Frank Bale,Real Madrid,28,0.034427766,Blocked,Normal,Left Foot,95.8,36.9,0
Ángel Lafita Castillo,Getafe,28,0.035155334,Off T,Half Volley,Right Foot,101.6,29.7,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,30,0.009082659,Off T,Normal,Right Foot,83.4,34.4,0
Gareth Frank Bale,Real Madrid,33,0.009753672,Saved,Normal,Left Foot,98.0,59.0,0
Gareth Frank Bale,Real Madrid,34,0.15460515,Goal,Normal,Left Foot,108.3,48.8,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,37,0.14945915,Goal,Normal,Right Foot,111.4,51.8,1
Ángel Lafita Castillo,Getafe,42,0.03738875,Blocked,Normal,Right Foot,94.2,37.2,0
Gareth Frank Bale,Real Madrid,43,0.10600607,Off T,Half Volley,Left Foot,106.0,47.2,0
Karim Benzema,Real Madrid,48,0.051286254,Off T,Half Volley,Right Foot,100.3,31.5,0
Wanderson Maciel Sousa Campos,Getafe,49,0.034723762,Blocked,Normal,Right Foot,94.1,39.1,0
Alexis Ruano Delgado,Getafe,69,0.070277505,Goal,Normal,Head,112.1,43.6,1
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,75,0.05843352,Blocked,Normal,Left Foot,107.6,52.9,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,75,0.014875049,Blocked,Normal,Right Foot,113.0,55.2,0
Toni Kroos,Real Madrid,84,0.029473556,Saved,Normal,Right Foot,93.0,46.7,0
Pablo Sarabia García,Getafe,90,0.036988515,Saved,Normal,Left Foot,93.1,40.8,0
Luis Alberto Suárez Díaz,Barcelona,6,0.042415757,Off T,Half Volley,Right Foot,99.6,53.3,0
Luis Alberto Suárez Díaz,Barcelona,7,0.04698264,Wayward,Half Volley,Left Foot,104.1,30.9,0
Daniel Alves da Silva,Barcelona,18,0.0336604,Blocked,Volley,Right Foot,95.7,44.3,0
Jérémy Mathieu,Barcelona,21,0.062639214,Saved,Normal,Head,109.9,35.9,0
Andrés Iniesta Luján,Barcelona,23,0.08203911,Blocked,Normal,Left Foot,114.9,27.9,0
Neymar da Silva Santos Junior,Barcelona,24,0.009678668,Saved,Normal,Left Foot,118.3,25.3,0
Neymar da Silva Santos Junior,Barcelona,24,0.029134916,Wayward,Normal,Right Foot,103.5,25.2,0
Jérémy Mathieu,Barcelona,26,0.1127601,Saved,Normal,Left Foot,107.0,27.1,0
Denis Suárez Fernández,Villarreal,27,0.04885125,Off T,Normal,Head,108.6,41.8,0
Luis Alberto Suárez Díaz,Barcelona,30,0.029567653,Blocked,Half Volley,Right Foot,107.9,54.8,0
Roberto Soldado Rillo,Villarreal,35,0.04221423,Off T,Normal,Right Foot,94.6,47.4,0
Samuel Castillejo Azuaga,Villarreal,44,0.12625143,Saved,Normal,Left Foot,114.3,51.2,0
Munir El Haddadi Mohamed,Barcelona,47,0.15156482,Wayward,Normal,Head,111.1,38.6,0
Daniel Alves da Silva,Barcelona,47,0.1974708,Saved,Half Volley,Right Foot,115.1,47.1,0
Luis Alberto Suárez Díaz,Barcelona,53,0.07418993,Off T,Normal,Head,110.2,34.3,0
Neymar da Silva Santos Junior,Barcelona,59,0.35818058,Goal,Half Volley,Left Foot,111.3,33.1,1
Andrés Iniesta Luján,Barcelona,62,0.48845795,Saved,Normal,Right Foot,110.0,46.5,0
Bruno Soriano Llido,Villarreal,64,0.06007313,Blocked,Normal,Left Foot,93.0,40.4,0
Luis Alberto Suárez Díaz,Barcelona,69,0.7835,Goal,Normal,Right Foot,108.4,40.1,1
Luis Alberto Suárez Díaz,Barcelona,77,0.058317907,Saved,Normal,Right Foot,103.8,50.3,0
Sergi Roberto Carnicer,Barcelona,79,0.036102988,Off T,Normal,Right Foot,95.1,48.5,0
Sergi Roberto Carnicer,Barcelona,80,0.10451367,Off T,Normal,Right Foot,102.9,47.5,0
Neymar da Silva Santos Junior,Barcelona,84,0.097391985,Goal,Half Volley,Right Foot,106.7,37.1,1
Mario Gaspar Pérez Martínez,Villarreal,86,0.048617076,Saved,Normal,Left Foot,98.5,49.5,0
Luis Alberto Suárez Díaz,Barcelona,90,0.07127493,Off T,Normal,Left Foot,106.8,32.8,0
Gareth Frank Bale,Real Madrid,5,0.036696874,Saved,Normal,Head,107.3,33.1,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,9,0.23012958,Blocked,Normal,Right Foot,106.4,45.8,0
José Ignacio Fernández Iglesias,Real Madrid,10,0.024474097,Post,Half Volley,Left Foot,98.8,28.7,0
Gareth Frank Bale,Real Madrid,11,0.028301038,Saved,Normal,Right Foot,94.1,48.7,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,16,0.023769643,Blocked,Normal,Right Foot,86.6,37.0,0
Luka Modrić,Real Madrid,17,0.026336132,Blocked,Normal,Right Foot,99.9,28.5,0
Sergio Ramos García,Real Madrid,21,0.10375304,Goal,Overhead Kick,Right Foot,107.8,40.2,1
Gareth Frank Bale,Real Madrid,23,0.094832025,Saved,Normal,Left Foot,107.8,27.9,0
Mariano Ferreira Filho,Sevilla,24,0.041603822,Off T,Normal,Left Foot,97.5,50.2,0
Gareth Frank Bale,Real Madrid,26,0.11174874,Off T,Diving Header,Head,108.6,44.4,0
Gareth Frank Bale,Real Madrid,30,0.030646203,Saved,Normal,Left Foot,93.5,39.1,0
Grzegorz Krychowiak,Sevilla,34,0.23587246,Blocked,Normal,Head,116.9,41.2,0
Ciro Immobile,Sevilla,35,0.124724016,Goal,Half Volley,Right Foot,118.4,46.8,1
Ciro Immobile,Sevilla,39,0.61766297,Off T,Normal,Right Foot,110.4,39.4,0
Benoît Trémoulinas,Sevilla,42,0.15834492,Blocked,Normal,Left Foot,111.1,30.7,0
Carlos Henrique Casimiro,Real Madrid,43,0.024527686,Off T,Normal,Right Foot,86.7,33.7,0
Francisco Román Alarcón Suárez,Real Madrid,45,0.053754296,Blocked,Normal,Right Foot,104.2,27.8,0
Yevhen Konoplyanka,Sevilla,45,0.012160132,Off T,Normal,Right Foot,89.7,25.6,0
Éver Maximiliano David Banega,Sevilla,48,0.07649867,Blocked,Normal,Right Foot,110.3,49.0,0
Gareth Frank Bale,Real Madrid,49,0.030750236,Saved,Normal,Left Foot,97.6,25.9,0
Toni Kroos,Real Madrid,51,0.054236613,Off T,Normal,Left Foot,100.5,37.9,0
Yevhen Konoplyanka,Sevilla,52,0.07999688,Off T,Normal,Right Foot,102.1,49.6,0
Ciro Immobile,Sevilla,55,0.09450183,Blocked,Normal,Right Foot,103.4,35.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,55,0.021805426,Off T,Normal,Right Foot,92.2,26.2,0
Mariano Ferreira Filho,Sevilla,58,0.028534824,Off T,Normal,Left Foot,92.7,33.3,0
Éver Maximiliano David Banega,Sevilla,60,0.16482423,Goal,Normal,Left Foot,112.6,37.9,1
Raphaël Varane,Real Madrid,63,0.029898847,Wayward,Normal,Head,111.4,32.8,0
Toni Kroos,Real Madrid,64,0.01053242,Saved,Normal,Right Foot,84.0,39.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,66,0.18188958,Saved,Volley,Right Foot,111.2,49.3,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,67,0.06255235,Off T,Normal,Right Foot,100.9,36.8,0
Gareth Frank Bale,Real Madrid,70,0.05780549,Off T,Normal,Left Foot,97.6,44.0,0
James David Rodríguez Rubio,Real Madrid,71,0.029923007,Blocked,Normal,Left Foot,97.6,47.4,0
Luka Modrić,Real Madrid,72,0.029188108,Saved,Normal,Right Foot,91.5,40.6,0
Carlos Henrique Casimiro,Real Madrid,72,0.15383853,Saved,Normal,Head,113.8,44.4,0
Benoît Trémoulinas,Sevilla,73,0.059896845,Wayward,Half Volley,Left Foot,113.3,26.3,0
Fernando Llorente Torres,Sevilla,73,0.22400133,Goal,Normal,Head,113.8,44.4,1
Yevhen Konoplyanka,Sevilla,76,0.0317963,Saved,Normal,Right Foot,111.3,24.8,0
Éver Maximiliano David Banega,Sevilla,76,0.04754251,Saved,Half Volley,Right Foot,103.0,32.9,0
James David Rodríguez Rubio,Real Madrid,80,0.031681266,Off T,Normal,Left Foot,103.0,25.3,0
Luka Modrić,Real Madrid,86,0.017209237,Blocked,Normal,Right Foot,86.3,31.4,0
Carlos Henrique Casimiro,Real Madrid,87,0.008139251,Blocked,Normal,Right Foot,83.3,47.2,0
Gareth Frank Bale,Real Madrid,90,0.07168747,Blocked,Normal,Head,110.3,40.9,0
James David Rodríguez Rubio,Real Madrid,92,0.053431865,Goal,Normal,Left Foot,96.7,33.4,1
Ander Capa Rodríguez,Eibar,3,0.0318337,Saved,Normal,Right Foot,100.6,57.4,0
Luis Alberto Suárez Díaz,Barcelona,3,0.032280646,Off T,Volley,Right Foot,111.0,25.7,0
Sandro Ramírez Castillo,Barcelona,7,0.10992855,Off T,Volley,Right Foot,117.2,47.9,0
Sergio Gontán Gallardo,Eibar,9,0.13853621,Saved,Normal,Right Foot,99.9,39.0,0
Borja González Tomás,Eibar,9,0.12067959,Goal,Normal,Right Foot,99.0,34.6,1
Marc Bartra Aregall,Barcelona,14,0.09349664,Wayward,Normal,Head,110.2,43.7,0
Luis Alberto Suárez Díaz,Barcelona,20,0.57605565,Goal,Normal,Head,114.8,38.1,1
Ivan Rakitić,Barcelona,23,0.019664891,Saved,Normal,Left Foot,93.7,47.1,0
Simone Verdi,Eibar,29,0.02731625,Off T,Normal,Right Foot,98.7,56.1,0
Sandro Ramírez Castillo,Barcelona,34,0.23517184,Wayward,Volley,Right Foot,110.2,40.0,0
Sergio Gontán Gallardo,Eibar,39,0.261091,Blocked,Normal,Left Foot,113.8,31.7,0
Daniel Alves da Silva,Barcelona,41,0.0215953,Wayward,Half Volley,Left Foot,96.8,53.7,0
Neymar da Silva Santos Junior,Barcelona,44,0.0097258985,Off T,Normal,Right Foot,94.2,22.8,0
Borja González Tomás,Eibar,47,0.1665038,Saved,Diving Header,Head,108.6,40.4,0
Luis Alberto Suárez Díaz,Barcelona,47,0.2955752,Goal,Normal,Right Foot,107.0,37.9,1
Luis Alberto Suárez Díaz,Barcelona,56,0.0665551,Saved,Half Volley,Left Foot,105.3,40.3,0
Neymar da Silva Santos Junior,Barcelona,64,0.08776306,Blocked,Normal,Right Foot,100.2,32.3,0
Eddy Silvestre Pascual İsrafilov,Eibar,72,0.03190918,Wayward,Volley,Right Foot,98.3,33.9,0
Luis Alberto Suárez Díaz,Barcelona,72,0.01699575,Wayward,Lob,Left Foot,81.4,26.3,0
Ivan Rakitić,Barcelona,75,0.07924604,Off T,Normal,Right Foot,95.8,45.6,0
Luis Alberto Suárez Díaz,Barcelona,84,0.06703627,Goal,Half Volley,Right Foot,106.8,33.9,1
Carlos Henrique Casimiro,Real Madrid,10,0.043775134,Off T,Normal,Right Foot,93.8,40.6,0
Rodrigo Moreno Machado,Valencia,11,0.044721074,Off T,Volley,Left Foot,116.4,29.0,0
Francisco Alcácer García,Valencia,15,0.030004008,Blocked,Normal,Right Foot,113.3,52.9,0
Karim Benzema,Real Madrid,18,0.08802169,Off T,Normal,Head,112.5,41.9,0
Francisco Alcácer García,Valencia,21,0.07364297,Off T,Volley,Right Foot,107.2,52.8,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,24,0.29087666,Saved,Normal,Right Foot,105.6,45.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,25,0.14475724,Goal,Normal,Right Foot,101.2,44.7,1
Sergio Ramos García,Real Madrid,30,0.12550858,Off T,Normal,Head,112.5,43.2,0
Karim Benzema,Real Madrid,31,0.112399,Wayward,Volley,Left Foot,111.5,32.9,0
Lucas Vázquez Iglesias,Real Madrid,33,0.09828836,Saved,Normal,Head,107.1,40.6,0
João Pedro Cavaco Cancelo,Valencia,36,0.16442022,Off T,Normal,Left Foot,112.2,28.9,0
Rodrigo Moreno Machado,Valencia,37,0.03214632,Saved,Normal,Left Foot,91.4,36.7,0
Carlos Henrique Casimiro,Real Madrid,40,0.011742492,Blocked,Half Volley,Right Foot,102.4,21.5,0
Karim Benzema,Real Madrid,41,0.33757305,Saved,Backheel,Right Foot,113.7,38.4,0
Karim Benzema,Real Madrid,41,0.20937555,Goal,Normal,Right Foot,115.1,32.1,1
Lucas Vázquez Iglesias,Real Madrid,47,0.06273813,Blocked,Normal,Right Foot,97.7,41.3,0
Carlos Henrique Casimiro,Real Madrid,48,0.022461439,Blocked,Normal,Right Foot,95.1,52.3,0
Karim Benzema,Real Madrid,48,0.2161287,Saved,Normal,Head,112.8,43.4,0
Daniel Parejo Muñoz,Valencia,52,0.0627972,Post,Normal,Right Foot,93.5,38.1,0
